,name,price,NFC,Color,Диагональ,RAM,Память,Емкость акк,rating,reviews,OS,Тип экрана_IPS,Тип экрана_OLED,Тип экрана_Other
1900,483,128447,1,2,6.67,12.0,256.0,5000.0,0.0,0,0,False,False,False
1901,469,246718,1,2,6.67,12.0,512.0,5000.0,0.0,0,0,False,False,False
1902,461,35469,0,21,6.71,3.0,64.0,5000.0,0.0,0,0,True,False,False
1903,483,128959,1,16,6.67,12.0,256.0,5000.0,0.0,0,0,False,False,False
1904,483,149990,1,21,6.67,12.0,512.0,5100.0,0.0,0,0,False,False,False
1905,474,71499,1,15,6.43,8.0,256.0,5000.0,0.0,0,0,False,False,False
1906,462,60979,0,20,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
1907,474,72699,1,16,6.43,8.0,256.0,5000.0,5.0,10,0,False,False,False
1908,477,114899,1,16,6.67,12.0,512.0,5000.0,4.9,10,0,False,False,False
1909,477,103999,1,16,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
1910,468,219000,1,7,6.67,12.0,512.0,5000.0,5.0,10,0,False,False,False
1911,476,96258,0,20,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
1912,475,76989,1,20,6.79,8.0,256.0,5030.0,5.0,10,0,True,False,False
1913,462,52899,1,21,6.74,6.0,128.0,5000.0,5.0,10,0,True,False,False
1914,483,149990,1,16,6.67,12.0,512.0,5100.0,4.7,10,0,False,False,False
1915,469,425000,1,21,6.67,16.0,1024.0,5000.0,5.0,10,0,False,False,False
1916,475,72200,1,21,6.79,8.0,256.0,5030.0,4.5,10,0,True,False,False
1917,476,118777,0,20,6.67,12.0,512.0,5000.0,4.3,10,0,False,False,False
1918,474,59900,1,15,6.43,4.0,128.0,5000.0,4.7,10,0,False,False,False
1919,475,76989,1,14,6.79,8.0,256.0,5030.0,5.0,10,0,True,False,False
1920,468,209990,1,15,6.67,12.0,512.0,5000.0,4.8,10,0,False,False,False
1921,486,154999,1,15,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
1922,468,192000,1,21,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
1923,461,35749,0,2,6.71,3.0,64.0,5000.0,0.0,0,0,True,False,False
1924,463,68787,1,21,6.88,8.0,256.0,5160.0,0.0,0,0,True,False,False
1925,461,45564,0,21,6.71,4.0,128.0,5000.0,0.0,0,0,True,False,False
1926,467,400250,1,21,6.67,12.0,512.0,5160.0,0.0,0,0,False,False,False
1927,482,265000,1,16,6.7,8.0,256.0,5000.0,0.0,0,0,False,False,False
1928,484,177999,1,21,6.67,12.0,512.0,5100.0,4.9,4,0,False,False,False
1929,469,429000,1,2,6.67,16.0,1024.0,5000.0,4.9,7,0,False,False,False
1930,461,43990,0,2,6.71,4.0,128.0,5000.0,4.9,12,0,True,False,False
1931,478,168988,1,6,6.67,8.0,256.0,5000.0,4.9,3,0,False,False,False
1932,463,59990,1,21,6.88,6.0,128.0,5160.0,4.9,3,0,True,False,False
1933,461,44952,0,7,6.71,4.0,128.0,5000.0,4.9,10,0,True,False,False
1934,467,286886,1,21,6.67,12.0,256.0,5160.0,4.9,4,0,False,False,False
1935,487,69990,1,8,6.88,8.0,256.0,5160.0,4.9,9,0,False,False,True
1936,458,59990,1,21,6.58,4.0,64.0,5000.0,4.8,10,0,True,False,False
1937,486,169000,1,6,6.67,8.0,256.0,5000.0,5.0,2,0,False,False,False
1938,482,179990,1,6,6.67,8.0,256.0,5000.0,4.9,3,0,False,False,False
1939,462,59989,1,16,6.74,6.0,128.0,5000.0,4.9,5,0,True,False,False
1940,478,179990,1,16,6.67,8.0,256.0,5000.0,4.9,3,0,False,False,False
1941,463,59990,1,7,6.88,6.0,128.0,5160.0,4.9,2,0,True,False,False
1942,463,69899,1,7,6.88,8.0,256.0,5160.0,5.0,1,0,True,False,False
1943,459,129990,0,6,6.71,4.0,64.0,6000.0,4.9,3,0,True,False,False
1944,461,37854,0,7,6.71,3.0,64.0,5000.0,5.0,2,0,True,False,False
1945,483,142577,1,21,6.67,8.0,256.0,5100.0,4.9,3,0,False,False,False
1946,485,177999,1,19,6.67,12.0,512.0,5100.0,4.8,3,0,False,False,False
1947,481,179710,1,7,6.67,8.0,256.0,5000.0,4.7,2,0,False,False,False
1948,481,179720,1,21,6.67,8.0,256.0,5000.0,4.8,2,0,False,False,False
1949,463,59990,1,8,6.88,6.0,128.0,5160.0,5.0,1,0,True,False,False
1950,462,62198,0,20,6.74,6.0,128.0,5000.0,4.9,1,0,True,False,False
1951,482,219280,1,21,6.7,8.0,256.0,5000.0,4.9,2,0,False,False,False
1952,478,179500,1,21,6.67,8.0,256.0,5000.0,4.9,1,0,False,False,False
1953,459,69995,0,7,6.71,4.0,64.0,6000.0,5.0,10,0,True,False,False
1954,466,224990,1,2,6.67,8.0,256.0,5000.0,5.0,1,0,False,False,False
1955,470,80000,1,16,6.6,6.0,128.0,5000.0,4.9,2,0,True,False,False
1956,481,179000,1,16,6.67,8.0,256.0,5000.0,4.7,10,0,False,False,False
1957,473,155000,1,21,6.58,4.0,128.0,5000.0,4.8,10,0,True,False,False
1958,473,89990,1,7,6.58,4.0,64.0,5000.0,4.9,1,0,False,False,True
1959,476,107878,0,21,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
1960,471,149990,1,6,6.43,8.0,256.0,5000.0,0.0,0,0,False,False,False
1961,473,89990,1,21,6.58,4.0,64.0,5000.0,0.0,0,0,False,False,True
1962,458,59989,1,6,6.58,4.0,64.0,5000.0,0.0,0,0,True,False,False
1963,473,89985,1,6,6.58,4.0,64.0,5000.0,0.0,0,0,False,False,True
1964,483,149933,1,16,6.67,8.0,256.0,5100.0,5.0,10,0,False,False,False
1965,467,500000,1,2,6.67,12.0,256.0,5160.0,4.7,3,0,False,False,False
1966,459,59998,0,21,6.71,3.0,32.0,6000.0,4.8,5,0,True,False,False
1967,484,177999,1,16,6.67,12.0,512.0,5100.0,4.5,3,0,False,False,False
1968,483,154962,1,2,6.67,8.0,256.0,5100.0,5.0,10,0,False,False,False
1969,466,219483,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1970,481,500000,1,21,6.67,6.0,128.0,5000.0,5.0,10,0,False,False,False
1971,472,129000,1,5,6.6,4.0,64.0,5000.0,5.0,10,0,True,False,False
1972,473,120000,1,21,6.58,6.0,128.0,5000.0,0.0,0,0,True,False,False
1973,479,139999,1,6,6.67,6.0,128.0,5000.0,0.0,0,0,False,False,False
1974,472,142570,1,6,6.6,6.0,128.0,5000.0,0.0,0,0,True,False,False
1975,465,149900,1,7,6.67,6.0,128.0,4500.0,0.0,0,0,False,False,False
1976,471,149990,1,16,6.43,8.0,256.0,5000.0,0.0,0,0,False,False,False
1977,471,79970,1,16,6.43,6.0,128.0,5000.0,0.0,0,0,False,False,False
1978,474,109890,1,16,6.43,4.0,128.0,5000.0,5.0,10,0,False,False,False
1979,460,57990,0,21,6.52,2.0,64.0,5000.0,0.0,0,0,True,False,False
1980,480,159990,1,16,6.67,6.0,128.0,5000.0,5.0,10,0,False,False,False
1981,464,154990,1,16,6.67,6.0,128.0,4520.0,0.0,0,0,False,False,False
1982,466,210000,1,16,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
1983,458,59989,1,16,6.58,4.0,64.0,5000.0,0.0,0,0,True,False,False
1984,474,125000,1,15,6.43,6.0,128.0,5000.0,0.0,0,0,False,False,False
1985,472,114900,1,21,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
1986,465,215000,1,14,6.67,6.0,128.0,4500.0,5.0,10,0,False,False,False
1987,459,85500,0,6,6.71,3.0,32.0,6000.0,0.0,0,0,True,False,False
1988,519,36951,0,21,6.74,3.0,64.0,5000.0,4.6,5,0,True,False,False
1989,519,43900,0,21,6.74,4.0,128.0,5000.0,5.0,10,0,True,False,False
1990,519,45989,0,5,6.74,4.0,128.0,5000.0,4.8,4,0,True,False,False
1991,519,37349,0,5,6.74,3.0,64.0,5000.0,5.0,10,0,True,False,False
1992,510,59989,1,7,6.74,8.0,256.0,5000.0,4.7,4,0,True,False,False
1993,510,64476,1,8,6.74,8.0,256.0,5000.0,4.7,3,0,False,False,True
1994,510,53000,1,8,6.74,6.0,128.0,5000.0,4.8,4,0,True,False,False
1995,510,47987,0,7,6.74,6.0,128.0,5000.0,4.8,5,0,True,False,False
1996,519,50989,0,21,6.74,4.0,256.0,5000.0,4.7,5,0,True,False,False
1997,519,49998,0,5,6.74,4.0,256.0,5000.0,5.0,1,0,True,False,False
1998,510,57985,1,8,6.74,8.0,128.0,5000.0,0.0,0,0,True,False,False
1999,514,269615,1,7,6.78,12.0,256.0,5500.0,0.0,0,0,False,False,False
2000,494,97897,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,True,False,False
2001,513,89779,0,21,6.72,8.0,256.0,5000.0,0.0,0,0,True,False,False
2002,514,284093,1,14,6.78,12.0,256.0,5500.0,0.0,0,0,False,False,False
2003,493,164990,1,1,6.7,12.0,512.0,5000.0,0.0,0,0,False,True,False
2004,508,69990,1,21,6.74,6.0,128.0,5000.0,0.0,0,0,True,False,False
2005,509,75650,1,21,6.72,8.0,256.0,5000.0,0.0,0,0,True,False,False
2006,494,102892,1,7,6.67,8.0,256.0,5000.0,0.0,0,0,True,False,False
2007,507,54845,1,7,6.74,4.0,128.0,5000.0,0.0,0,0,True,False,False
2008,511,75390,1,16,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
2009,488,86483,1,21,6.4,8.0,128.0,5000.0,0.0,0,0,False,False,False
2010,515,223990,1,7,6.78,8.0,256.0,5500.0,5.0,10,0,False,False,False
2011,513,77695,0,21,6.72,6.0,128.0,5000.0,0.0,0,0,True,False,False
2012,508,55180,1,8,6.74,6.0,128.0,5000.0,0.0,0,0,True,False,False
2013,489,99990,1,8,6.4,8.0,256.0,5000.0,0.0,0,0,False,False,False
2014,508,74990,1,8,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
2015,489,142990,1,21,6.4,8.0,256.0,5000.0,0.0,0,0,False,False,False
2016,515,239900,1,7,6.78,12.0,256.0,5500.0,0.0,0,0,False,False,False
2017,513,84220,0,7,6.72,8.0,256.0,5000.0,0.0,0,0,True,False,False
2018,504,36141,0,21,6.5,2.0,32.0,5000.0,0.0,0,0,True,False,False
2019,492,117377,1,7,6.72,8.0,256.0,5000.0,0.0,0,0,True,False,False
2020,513,77999,0,7,6.72,6.0,128.0,5000.0,0.0,0,0,True,False,False
2021,512,199980,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,True,False,False
2022,493,268356,1,16,6.7,12.0,512.0,5000.0,0.0,0,0,False,True,False
2023,509,74790,1,8,6.72,8.0,256.0,5000.0,0.0,0,0,True,False,False
2024,504,35807,0,5,6.5,2.0,32.0,5000.0,5.0,10,0,True,False,False
2025,514,460956,1,14,6.78,16.0,512.0,5500.0,0.0,0,0,False,False,False
2026,507,74990,1,7,6.74,6.0,256.0,5000.0,5.0,10,0,True,False,False
2027,504,50990,0,21,6.5,4.0,64.0,5000.0,0.0,0,0,True,False,False
2028,492,125990,1,20,6.72,8.0,256.0,5000.0,0.0,0,0,True,False,False
2029,508,82799,1,21,6.74,8.0,256.0,5000.0,0.0,0,0,True,False,False
2030,517,49377,0,5,6.5,4.0,128.0,6000.0,0.0,0,0,True,False,False
2031,496,205990,1,7,6.7,12.0,512.0,5200.0,0.0,0,0,False,True,False
2032,491,99900,1,7,6.67,8.0,128.0,5000.0,0.0,0,0,False,False,False
2033,496,205790,1,20,6.7,12.0,512.0,5200.0,0.0,0,0,False,True,False
2034,512,93982,1,8,6.67,6.0,128.0,5000.0,0.0,0,0,True,False,False
2035,510,73990,1,7,6.74,8.0,128.0,5000.0,0.0,0,0,True,False,False
2036,506,92990,0,21,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
2037,493,179990,1,16,6.7,8.0,256.0,5000.0,0.0,0,0,False,True,False
2038,491,128776,1,7,6.67,8.0,512.0,5000.0,0.0,0,0,False,False,False
2039,511,70107,1,16,6.74,6.0,128.0,5000.0,0.0,0,0,True,False,False
2040,490,249999,0,21,6.7,12.0,512.0,5000.0,0.0,0,0,False,False,False
2041,512,90007,1,21,6.67,6.0,128.0,5000.0,0.0,0,0,True,False,False
2042,516,69990,0,5,6.6,6.0,128.0,5000.0,0.0,0,0,True,False,False
2043,507,61900,1,21,6.74,4.0,128.0,5000.0,0.0,0,0,True,False,False
2044,262,45880,0,8,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
2045,232,69990,0,8,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2046,264,49990,0,8,6.6,4.0,256.0,5000.0,0.0,0,0,True,False,False
2047,248,44989,0,8,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
2048,268,89990,1,7,6.78,8.0,256.0,5000.0,0.0,0,0,False,False,False
2049,248,48489,0,16,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
2050,267,59855,0,21,6.7,4.0,128.0,5000.0,0.0,0,0,True,False,False
2051,234,115990,0,21,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2052,264,49990,0,5,6.6,4.0,256.0,5000.0,0.0,0,0,True,False,False
2053,264,44787,0,2,6.6,4.0,128.0,5000.0,0.0,0,0,False,False,True
2054,243,59990,0,2,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2055,235,84017,1,7,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2056,262,59990,0,21,6.6,4.0,128.0,5000.0,0.0,0,0,True,False,False
2057,269,99990,1,8,6.78,12.0,256.0,5000.0,0.0,0,0,False,False,False
2058,268,104756,1,2,6.78,8.0,256.0,5000.0,0.0,0,0,False,False,False
2059,256,130970,1,8,6.78,8.0,256.0,5000.0,0.0,0,0,False,False,False
2060,259,187777,1,7,6.78,12.0,256.0,4600.0,0.0,0,0,False,False,False
2061,235,99990,1,5,6.78,12.0,256.0,5000.0,0.0,0,0,True,False,False
2062,264,49990,0,2,6.6,4.0,256.0,5000.0,0.0,0,0,True,False,False
2063,267,49424,0,8,6.7,3.0,64.0,5000.0,0.0,0,0,True,False,False
2064,259,177777,1,21,6.78,12.0,256.0,4600.0,0.0,0,0,False,False,False
2065,262,42887,0,2,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
2066,260,39990,0,21,6.82,2.0,64.0,5000.0,0.0,0,0,True,False,False
2067,245,55985,1,20,6.82,8.0,128.0,6000.0,0.0,0,0,True,False,False
2068,254,91950,0,21,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2069,261,41246,0,2,6.6,4.0,64.0,5000.0,0.0,0,0,False,False,True
2070,235,99990,1,8,6.78,12.0,256.0,5000.0,0.0,0,0,True,False,False
2071,249,54890,1,7,6.56,8.0,128.0,5000.0,0.0,0,0,True,False,False
2072,255,118000,1,21,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2073,236,99940,1,21,6.7,8.0,256.0,5000.0,0.0,0,0,True,False,False
2074,267,59857,0,7,6.7,4.0,128.0,5000.0,0.0,0,0,True,False,False
2075,255,107991,1,12,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2076,248,69990,1,8,6.56,8.0,256.0,5000.0,0.0,0,0,True,False,False
2077,267,59857,0,8,6.7,4.0,128.0,5000.0,0.0,0,0,True,False,False
2078,267,49862,0,15,6.7,3.0,64.0,5000.0,0.0,0,0,True,False,False
2079,246,45960,1,2,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
2080,237,64922,0,21,6.7,4.0,128.0,5000.0,0.0,0,0,True,False,False
2081,266,39989,0,7,6.6,4.0,64.0,6000.0,0.0,0,0,True,False,False
2082,267,49862,0,7,6.7,3.0,64.0,5000.0,0.0,0,0,True,False,False
2083,249,79990,1,7,6.56,8.0,256.0,5000.0,0.0,0,0,True,False,False
2084,264,45924,0,5,6.6,4.0,128.0,5000.0,0.0,0,0,False,False,True
2085,267,48223,0,21,6.7,3.0,64.0,5000.0,0.0,0,0,True,False,False
2086,235,99990,1,7,6.78,12.0,256.0,5000.0,0.0,0,0,True,False,False
2087,249,72690,1,16,6.56,8.0,256.0,5000.0,0.0,0,0,True,False,False
2088,261,41582,0,7,6.6,4.0,64.0,5000.0,0.0,0,0,False,False,True
2089,248,49491,0,21,6.56,4.0,128.0,5000.0,5.0,10,0,True,False,False
2090,238,69990,1,21,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
2091,254,69989,0,12,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
2092,246,45990,1,21,6.56,4.0,128.0,5000.0,4.6,1,0,True,False,False
2093,222,249000,1,15,6.67,8.0,256.0,5000.0,4.8,5,0,False,False,False
2094,237,64957,0,15,6.7,4.0,128.0,5000.0,5.0,10,0,True,False,False
2095,251,200000,0,21,6.67,8.0,256.0,5000.0,5.0,10,0,False,False,False
2096,243,71490,0,7,6.78,8.0,256.0,5000.0,4.7,2,0,True,False,False
2097,244,62380,0,21,6.82,8.0,128.0,6000.0,4.3,5,0,True,False,False
2098,248,69990,0,21,6.56,8.0,256.0,5000.0,5.0,10,0,True,False,False
2099,246,49989,1,16,6.56,4.0,128.0,5000.0,5.0,10,0,True,False,False
2100,252,106998,1,21,6.66,8.0,256.0,5000.0,0.0,0,0,False,False,False
2101,248,76990,0,21,6.56,8.0,128.0,5000.0,0.0,0,0,True,False,False
2102,265,36989,0,16,6.6,2.0,32.0,5000.0,0.0,0,0,True,False,False
2103,254,91950,0,5,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2104,266,42499,0,16,6.6,4.0,64.0,6000.0,0.0,0,0,True,False,False
2105,225,45895,0,21,6.52,2.0,64.0,6000.0,0.0,0,0,True,False,False
2106,222,300000,1,21,6.67,8.0,256.0,5000.0,0.0,0,0,False,False,False
2107,244,57661,0,20,6.82,8.0,128.0,6000.0,0.0,0,0,True,False,False
2108,245,67491,1,21,6.82,8.0,128.0,6000.0,0.0,0,0,True,False,False
2109,261,42980,0,21,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
2110,255,81960,1,12,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
2111,258,189980,1,7,6.78,12.0,256.0,5000.0,0.0,0,0,False,False,True
2112,252,110496,1,8,6.66,8.0,256.0,5000.0,0.0,0,0,False,False,False
2113,269,205990,1,7,6.78,12.0,256.0,5000.0,0.0,0,0,False,False,False
2114,239,58000,0,21,6.6,3.0,64.0,5000.0,0.0,0,0,True,False,False
2115,258,189980,1,8,6.78,12.0,256.0,5000.0,0.0,0,0,False,False,False
2116,254,69989,0,21,6.78,8.0,128.0,5000.0,0.0,0,0,True,False,False
2117,262,42990,0,8,6.6,3.0,64.0,5000.0,0.0,0,0,True,False,False
2118,236,99940,1,15,6.7,8.0,256.0,5000.0,0.0,0,0,True,False,False
2119,267,59990,0,8,6.7,4.0,128.0,5000.0,0.0,0,0,False,False,True
2120,261,37990,0,2,6.6,3.0,64.0,5000.0,4.9,7,0,False,False,True
2121,252,87989,1,21,6.66,8.0,128.0,5000.0,4.6,3,0,False,False,False
2122,232,99990,0,7,6.78,8.0,256.0,5000.0,5.0,1,0,True,False,False
2123,227,89900,0,2,6.82,4.0,128.0,5000.0,0.0,0,0,True,False,False
2124,237,64957,0,7,6.7,4.0,128.0,5000.0,5.0,10,0,True,False,False
2125,226,49987,0,5,6.6,4.0,64.0,5200.0,4.3,3,0,True,False,False
2126,257,139990,1,14,6.78,8.0,256.0,5000.0,4.9,4,0,False,False,False
2127,233,79990,1,5,6.78,8.0,256.0,5000.0,4.8,3,0,True,False,False
2128,226,49987,0,21,6.6,4.0,64.0,5200.0,4.8,1,0,True,False,False
2129,228,68737,0,21,6.82,4.0,128.0,6000.0,4.8,4,0,True,False,False
2130,238,73990,1,5,6.6,4.0,64.0,5000.0,4.7,1,0,True,False,False
2131,247,84989,1,21,6.78,8.0,256.0,5000.0,4.9,1,0,True,False,False
2132,242,49987,0,16,6.82,4.0,64.0,6000.0,4.6,5,0,False,False,True
2133,243,69999,0,21,6.78,4.0,128.0,5000.0,4.9,10,0,True,False,False
2134,223,48904,0,21,6.6,2.0,32.0,5000.0,4.9,10,0,True,False,False
2135,233,81990,1,21,6.78,8.0,128.0,5000.0,5.0,10,0,True,False,False
2136,248,69990,0,5,6.56,8.0,256.0,5000.0,4.9,10,0,True,False,False
2137,252,200000,1,7,6.66,8.0,256.0,5000.0,4.0,10,0,False,False,False
2138,270,87485,0,14,6.78,8.0,128.0,5000.0,5.0,10,0,True,False,False
2139,254,69989,0,5,6.78,8.0,128.0,5000.0,5.0,10,0,True,False,False
2140,248,54990,0,7,6.56,4.0,128.0,5000.0,0.0,0,0,True,False,False
2141,231,49987,0,21,6.82,4.0,64.0,6000.0,0.0,0,0,True,False,False
2142,238,49987,1,8,6.6,4.0,64.0,5000.0,4.8,3,0,True,False,False
2143,231,62487,0,7,6.82,4.0,128.0,6000.0,5.0,10,0,True,False,False
2144,225,39990,0,7,6.52,2.0,64.0,6000.0,5.0,10,0,True,False,False
2145,248,69990,0,7,6.56,8.0,256.0,5000.0,4.0,10,0,True,False,False
2146,242,49987,0,21,6.82,4.0,64.0,6000.0,5.0,10,0,False,False,True
2147,238,49987,1,7,6.6,4.0,64.0,5000.0,0.0,0,0,True,False,False
2148,227,89990,0,21,6.82,4.0,128.0,5000.0,0.0,0,0,True,False,False
2149,266,42391,0,21,6.6,4.0,64.0,6000.0,0.0,0,0,True,False,False
2150,241,49987,0,20,6.6,4.0,64.0,5200.0,5.0,10,0,True,False,False
2151,224,62487,0,16,6.82,4.0,128.0,6000.0,5.0,10,0,True,False,False
2152,233,81990,1,8,6.78,8.0,128.0,5000.0,3.5,10,0,True,False,False
2153,228,62487,0,5,6.82,4.0,128.0,6000.0,5.0,10,0,True,False,False
2154,250,74987,1,21,6.7,6.0,128.0,5000.0,4.9,1,0,False,False,False
2155,242,49900,0,8,6.82,4.0,64.0,6000.0,0.0,0,0,False,False,True
2156,240,49000,0,21,6.82,2.0,32.0,6000.0,5.0,10,0,True,False,False
2157,265,50000,0,21,6.6,2.0,32.0,5000.0,0.0,0,0,True,False,False
2158,241,69900,0,16,6.82,4.0,128.0,6000.0,0.0,0,0,True,False,False
2159,229,49957,1,7,6.82,4.0,64.0,6000.0,0.0,0,0,True,False,False
2160,229,49957,1,8,6.82,4.0,64.0,6000.0,4.7,10,0,True,False,False
2161,229,49957,1,5,6.82,4.0,64.0,6000.0,5.0,10,0,True,False,False
2162,253,74987,0,2,6.82,4.0,128.0,5000.0,4.7,10,0,True,False,False
2163,233,200000,1,5,6.78,8.0,128.0,5000.0,5.0,10,0,True,False,False
2164,231,49987,0,5,6.82,4.0,64.0,6000.0,5.0,10,0,True,False,False
2165,250,74987,1,2,6.7,6.0,128.0,5000.0,0.0,0,0,False,False,False
2166,250,74987,1,7,6.7,6.0,128.0,5000.0,5.0,10,0,False,False,False
2167,249,49989,1,7,6.56,4.0,128.0,5000.0,5.0,10,0,True,False,False
2168,233,79990,1,8,6.78,8.0,256.0,5000.0,0.0,0,0,True,False,False
2169,263,59975,0,21,6.6,4.0,64.0,6000.0,5.0,10,0,True,False,False
2170,225,49987,0,8,6.52,2.0,64.0,6000.0,0.0,0,0,False,False,True
2171,252,109980,1,7,6.66,8.0,128.0,5000.0,0.0,0,0,False,False,False
2172,243,84990,0,2,6.78,4.0,128.0,5000.0,0.0,0,0,True,False,False
2173,228,49987,0,7,6.82,4.0,64.0,6000.0,0.0,0,0,True,False,False
2174,230,74995,1,5,6.6,8.0,128.0,5000.0,0.0,0,0,True,False,False
2175,253,71485,0,21,6.82,4.0,128.0,5000.0,0.0,0,0,True,False,False
2176,200,19941,0,21,5.0,1.0,8.0,2500.0,0.0,0,0,False,False,True
2177,207,44958,1,15,6.5,4.0,128.0,5000.0,0.0,0,0,True,False,False
2178,207,40565,1,20,6.5,4.0,128.0,5000.0,0.0,0,0,True,False,False
2179,200,24998,0,16,5.0,1.0,16.0,2500.0,0.0,0,0,True,False,False
2180,207,37587,1,16,6.5,4.0,64.0,5000.0,5.0,10,0,True,False,False
2181,197,250000,0,10,5.5,2.0,16.0,2850.0,4.5,10,0,True,False,False
2182,207,45598,1,21,6.5,4.0,64.0,5000.0,0.0,0,0,True,False,False
2183,202,46312,1,21,6.75,4.0,128.0,5000.0,5.0,10,0,True,False,False
2184,203,42997,0,21,6.1,2.0,64.0,3500.0,5.0,10,0,True,False,False
2185,210,56951,0,8,6.95,8.0,256.0,5000.0,5.0,10,0,True,False,False
2186,210,75000,0,15,6.95,8.0,256.0,5000.0,0.0,0,0,True,False,False
2187,201,27728,0,16,5.5,1.0,32.0,2500.0,0.0,0,0,True,False,False
2188,204,45600,0,16,6.1,2.0,64.0,3500.0,0.0,0,0,True,False,False
2189,209,44871,1,21,6.95,4.0,128.0,5500.0,0.0,0,0,True,False,False
2190,210,47387,0,15,6.95,4.0,128.0,5000.0,0.0,0,0,True,False,False
2191,201,27733,0,21,5.5,1.0,32.0,2500.0,0.0,0,0,True,False,False
2192,209,45800,1,16,6.95,4.0,128.0,5500.0,3.0,10,0,True,False,False
2193,199,33871,0,21,6.5,2.0,64.0,4000.0,0.0,0,0,True,False,False
2194,191,151500,0,21,5.0,1.0,16.0,2500.0,0.0,0,0,False,False,True
2195,210,49665,0,20,6.95,4.0,128.0,5000.0,0.0,0,0,True,False,False
2196,200,23998,0,21,5.0,1.0,16.0,2500.0,0.0,0,0,False,False,True
2197,199,33871,0,16,6.5,2.0,64.0,4000.0,4.9,2,0,True,False,False
2198,208,44500,0,21,6.52,6.0,128.0,4000.0,5.0,1,0,True,False,False
2199,203,45599,0,7,6.1,2.0,64.0,3500.0,4.9,10,0,True,False,False
2200,208,48000,0,16,6.52,6.0,128.0,4000.0,4.4,10,0,True,False,False
2201,207,44989,1,10,6.51,2.0,32.0,5000.0,5.0,10,0,True,False,False
2202,192,100000,0,7,5.0,1.0,8.0,2500.0,0.0,0,0,False,False,True
2203,194,39990,0,7,5.5,2.0,16.0,2500.0,5.0,10,0,True,False,False
2204,195,39990,0,21,5.5,1.0,8.0,2500.0,3.7,10,0,True,False,False
2205,193,63000,0,21,5.0,1.0,8.0,2500.0,0.0,0,0,False,False,True
2206,206,45600,0,19,6.5,3.0,64.0,5000.0,5.0,10,0,True,False,False
2207,190,39990,0,16,5.0,1.0,16.0,2500.0,0.0,0,0,False,False,True
2208,189,122800,0,16,5.0,1.0,8.0,2500.0,4.7,4,0,False,False,True
2209,205,43319,0,16,6.5,2.0,32.0,5000.0,4.9,7,0,True,False,False
2210,196,33990,0,21,5.5,2.0,16.0,2500.0,4.9,1,0,True,False,False
2211,207,39990,1,21,6.5,2.0,32.0,5000.0,4.8,2,0,True,False,False
2212,189,63000,0,21,5.0,1.0,8.0,2500.0,4.9,1,0,False,False,True
2213,198,38000,0,21,6.22,2.0,16.0,3000.0,4.9,6,0,True,False,False
2214,204,38000,0,21,6.1,2.0,64.0,3500.0,4.9,5,0,True,False,False
2215,214,299990,1,21,6.78,16.0,512.0,6000.0,4.8,1,0,False,False,False
2216,214,225990,1,21,6.78,12.0,256.0,6000.0,4.9,10,0,False,False,False
2217,215,299987,1,15,6.78,12.0,256.0,6400.0,4.8,5,0,False,False,False
2218,212,249988,1,21,6.78,12.0,256.0,5160.0,4.9,1,0,False,False,False
2219,214,269988,1,21,6.78,12.0,512.0,6000.0,4.9,3,0,False,False,False
2220,212,249979,1,10,6.0,12.0,256.0,5160.0,4.8,1,0,False,False,False
2221,216,119989,0,21,6.72,8.0,128.0,6000.0,4.8,1,0,True,False,False
2222,213,159990,0,21,6.78,8.0,128.0,6000.0,4.9,10,0,False,False,False
